YearAdj,Date,Outflow,Export,X2
1982,1982-10-28,33769,6033,66.6901827422521
1982,1982-10-29,31985,7227,65.9380602837018
1982,1982-10-30,30681,8012,66.2785039084017
1982,1982-10-31,27366,8693,66.6821524187358
1982,1982-11-01,29430,7948,66.6674978721833
1982,1982-11-02,30893,6707,66.7197113649137
1982,1982-11-03,29802,6568,66.5264066969569
1982,1982-11-04,27247,6415,66.2797978579979
1982,1982-11-05,25926,6102,66.0625342624183
1982,1982-11-06,25418,7122,65.910338821309
1982,1982-11-07,23959,7937,65.588036663732
1982,1982-11-08,26020,6576,65.3599293622903
1982,1982-11-09,24779,6118,65.0995331430642
1982,1982-11-10,29776,6152,64.8557915946376
1982,1982-11-11,29447,5753,65.3205157465503
1982,1982-11-12,28794,5383,64.4165491780886
1982,1982-11-13,27894,7250,63.75904117652
1982,1982-11-14,28042,7638,64.3810582552247
1982,1982-11-15,21505,7215,64.7304982456488
1982,1982-11-16,19409,6675,65.4445981427017
1982,1982-11-17,20764,5411,66.1241378837817
1982,1982-11-18,31115,5589,67.3071766336209
1982,1982-11-19,54636,3431,69.5425797953263
1982,1982-11-20,61597,4578,65.3268380371181
1982,1982-11-21,62854,4937,60.3796804488594
1982,1982-11-22,61505,4579,57.4253618580501
1982,1982-11-23,58234,4736,58.3761625790471
1982,1982-11-24,51460,5255,60.5320216836073
1982,1982-11-25,53541,5706,63.15968763444
1982,1982-11-26,52189,6037,64.0308263730179
1982,1982-11-27,49415,6556,63.3633862593805
1982,1982-11-28,45936,7353,64.9253362929788
1982,1982-11-29,50603,7004,65.2304649077139
1982,1982-11-30,92380,3452,64.5613196416437
1983,1982-12-01,96726,8813,63.6277483614621
1983,1982-12-02,99152,9426,56.2888141784945
1983,1982-12-03,97493,9762,52.2298034034983
1983,1982-12-04,90028,9477,51.4707201243609
1983,1982-12-05,75704,9681,50.2767102083744
1983,1982-12-06,70931,9296,49.2343970855298
1983,1982-12-07,63762,9497,49.6167695222309
1983,1982-12-08,59601,8880,50.499612387746
1983,1982-12-09,56486,9213,54.0673342041869
1983,1982-12-10,52074,9836,58.1135520256891
1983,1982-12-11,48044,9748,58.5588854744324
1983,1982-12-12,44760,8904,58.0015738404135
1983,1982-12-13,49258,2193,58.2710996876004
1983,1982-12-14,45630,4224,58.1929279853907
1983,1982-12-15,39386,9230,57.5013454142534
1983,1982-12-16,37483,10125,58.4060345568822
1983,1982-12-17,41039,9965,60.0126518797464
1983,1982-12-18,47695,9511,59.208858585435
1983,1982-12-19,52731,9455,54.5689303030339
1983,1982-12-20,54451,9959,54.432014364625
1983,1982-12-21,82125,10242,61.6127309696068
1983,1982-12-22,138359,8498,62.3203634317224
1983,1982-12-23,195630,4543,58.1064429865735
1983,1982-12-24,200389,8698,50.1302413786578
1983,1982-12-25,181797,9310,49.0532608133252
1983,1982-12-26,163662,9978,51.5159526339073
1983,1982-12-27,141687,7969,51.590906276166
1983,1982-12-28,128934,3819,51.6504901991972
1983,1982-12-29,116308,3360,51.4555982417538
1983,1982-12-30,98985,8001,50.4146927141489
1983,1982-12-31,85838,9669,49.9372596323022
1983,1983-01-01,77406,9915,49.6167695222309
1983,1983-01-02,69968,9798,50.3287690991226
1983,1983-01-03,63764,9887,50.8786585158578
1983,1983-01-04,58917,10041,50.1536835880281
1983,1983-01-05,54668,9189,49.4392611533791
1983,1983-01-06,50366,9839,53.4891248811811
1983,1983-01-07,47844,9942,57.0836866045172
1983,1983-01-08,44879,10205,58.1914172967849
1983,1983-01-09,41885,10241,59.1461265134305
1983,1983-01-10,39452,10345,59.9515698566385
1983,1983-01-11,37042,10476,59.871665896954
1983,1983-01-12,35687,10241,60.2411968348485
1983,1983-01-13,33362,10325,61.5140084618801
1983,1983-01-14,32659,9985,62.4407133374805
1983,1983-01-15,31096,10607,62.3291934159937
1983,1983-01-16,31967,10651,63.7697752908189
1983,1983-01-17,31569,10611,64.8481661139583
1983,1983-01-18,31404,10809,64.9258991725207
1983,1983-01-19,42935,10250,65.4717921587671
1983,1983-01-20,48259,9475,63.1513631749605
1983,1983-01-21,50750,9908,58.9336595537746
1983,1983-01-22,62005,9586,59.4295924488201
1983,1983-01-23,88966,9302,63.3994250205698
1983,1983-01-24,123269,10668,63.3027720012894
1983,1983-01-25,138658,9422,64.8665011257352
1983,1983-01-26,154907,8944,55.0447279183714
1983,1983-01-27,216764,10087,54.7544909812949
1983,1983-01-28,228540,10782,NA
1983,1983-01-29,277076,9978,NA
1983,1983-01-30,285664,10784,NA
1983,1983-01-31,250880,10121,NA
1983,1983-02-01,214199,9398,NA
1983,1983-02-02,188436,10174,NA
1983,1983-02-03,170911,9658,NA
1983,1983-02-04,156618,9994,NA
1983,1983-02-05,144779,10023,NA
1983,1983-02-06,137347,10116,NA
1983,1983-02-07,154545,10566,NA
1983,1983-02-08,198335,10727,NA
1983,1983-02-09,221043,10137,NA
1983,1983-02-10,220039,10402,NA
1983,1983-02-11,204373,10481,NA
1983,1983-02-12,190023,10948,NA
1983,1983-02-13,209261,10335,NA
1983,1983-02-14,216217,9514,NA
1983,1983-02-15,207583,10567,NA
1983,1983-02-16,201081,10268,NA
1983,1983-02-17,184144,10055,NA
1983,1983-02-18,171572,10321,NA
1983,1983-02-19,166108,9826,NA
1983,1983-02-20,158278,10239,NA
1983,1983-02-21,152547,10523,NA
1983,1983-02-22,148672,10510,NA
1983,1983-02-23,143518,10868,NA
1983,1983-02-24,138523,10869,49.3173882360774
1983,1983-02-25,134075,10829,49.4191559570543
1983,1983-02-26,145726,10335,50.5668596376023
1983,1983-02-27,159797,9150,NA
1983,1983-02-28,183425,10056,NA
1983,1983-03-01,253914,7425,NA
1983,1983-03-02,331766,6209,NA
1983,1983-03-03,389928,5432,NA
1983,1983-03-04,419680,9616,NA
1983,1983-03-05,394093,11927,NA
1983,1983-03-06,359755,10108,NA
1983,1983-03-07,330841,9428,NA
1983,1983-03-08,305044,8173,NA
1983,1983-03-09,274706,7581,NA
1983,1983-03-10,246991,7150,NA
1983,1983-03-11,238219,4137,NA
1983,1983-03-12,221892,4119,NA
1983,1983-03-13,280801,4128,NA
1983,1983-03-14,338706,4166,NA
1983,1983-03-15,345574,4115,NA
1983,1983-03-16,325897,4198,NA
1983,1983-03-17,308330,4180,NA
1983,1983-03-18,282554,4094,NA
1983,1983-03-19,241921,4018,NA
1983,1983-03-20,214157,4000,NA
1983,1983-03-21,206107,3992,NA
1983,1983-03-22,196853,3956,NA
1983,1983-03-23,196885,3953,NA
1983,1983-03-24,208910,3976,NA
1983,1983-03-25,213076,3968,NA
1983,1983-03-26,208676,3960,NA
1983,1983-03-27,201621,4058,NA
1983,1983-03-28,196129,4126,NA
1983,1983-03-29,184591,4101,NA
1983,1983-03-30,176055,4164,NA
1983,1983-03-31,171646,4063,NA
1983,1983-04-01,169040,4055,NA
1983,1983-04-02,168334,4034,NA
1983,1983-04-03,167453,3975,NA
1983,1983-04-04,161919,4007,NA
1983,1983-04-05,158411,4005,NA
1983,1983-04-06,155610,3981,NA
1983,1983-04-07,147404,4004,NA
1983,1983-04-08,138506,4041,NA
1983,1983-04-09,129293,3981,NA
1983,1983-04-10,121824,3788,NA
1983,1983-04-11,115458,3323,NA
1983,1983-04-12,111983,3563,NA
1983,1983-04-13,108288,3564,NA
1983,1983-04-14,104688,3551,NA
1983,1983-04-15,100258,3831,NA
1983,1983-04-16,96118,3550,49.8634177488005
1983,1983-04-17,91680,3551,50.95879426669
1983,1983-04-18,89994,3643,51.7833751726808
1983,1983-04-19,88229,4720,50.9747327034285
1983,1983-04-20,89269,4764,49.9920621402235
1983,1983-04-21,90575,4496,51.605833373449
1983,1983-04-22,91724,3644,51.9292126072613
1983,1983-04-23,92133,3640,49.3173882360774
1983,1983-04-24,96279,3425,50.499612387746
1983,1983-04-25,98193,3659,48.863997889807
1983,1983-04-26,98966,3647,48.2409219156424
1983,1983-04-27,100609,3633,48.792989814136
1983,1983-04-28,111993,3659,49.1070379644275
1983,1983-04-29,117882,3636,48.5468636287997
1983,1983-04-30,130879,3640,48.4167717369074
1983,1983-05-01,134653,3465,48.791745761824
1983,1983-05-02,132234,3387,48.200001227220604
1983,1983-05-03,124867,3346,48.1069025587116
1983,1983-05-04,121867,3488,49.3913850352206
1983,1983-05-05,118893,3485,51.0065229338597
1983,1983-05-06,118507,3493,52.2721639274196
1983,1983-05-07,117885,3503,52.8654517361079
1983,1983-05-08,118053,1732,52.7159796258878
1983,1983-05-09,116370,1022,52.1161521122272
1983,1983-05-10,113341,2600,49.8634177488005
1983,1983-05-11,110842,1780,51.5759581817235
1983,1983-05-12,107269,2888,53.6320025758688
1983,1983-05-13,106520,1847,55.3501470250289
1983,1983-05-14,104376,2734,55.1377720513722
1983,1983-05-15,103085,2702,53.901945748093
1983,1983-05-16,101103,2702,51.3643888404753
1983,1983-05-17,97023,2718,49.750904270296
1983,1983-05-18,91840,2696,49.558263027858096
1983,1983-05-19,84754,2733,51.1949397426095
1983,1983-05-20,80509,2749,53.9911567801583
1983,1983-05-21,78881,3148,56.5411236091263
1983,1983-05-22,77826,3382,57.0304714955076
1983,1983-05-23,75844,4923,57.1211737766165
1983,1983-05-24,75561,5135,56.9625334118569
1983,1983-05-25,74871,5288,53.4238221374727
1983,1983-05-26,75099,4824,52.8924733169718
1983,1983-05-27,76280,4407,52.7159796258878
1983,1983-05-28,77505,4620,52.0014548359463
1983,1983-05-29,78789,4574,51.6949634906421
1983,1983-05-30,80693,4616,49.4792338756348
1983,1983-05-31,83084,3008,48.7708451472618
1983,1983-06-01,82930,4059,49.7944886199773
1983,1983-06-02,83651,4491,55.867546656151
1983,1983-06-03,84643,3479,56.9492458245204
1983,1983-06-04,83738,3455,57.5076457995703
1983,1983-06-05,83509,3459,57.4950745530458
1983,1983-06-06,83589,3464,57.6623018896143
1983,1983-06-07,81431,5281,58.4389649570361
1983,1983-06-08,79910,6014,56.8763488659252
1983,1983-06-09,80278,4882,56.1267175124006
1983,1983-06-10,78690,4681,53.3451515045893
1983,1983-06-11,77810,4620,53.1336421667368
1983,1983-06-12,76961,4879,51.7245123435996
1983,1983-06-13,77799,4675,52.4402622403868
1983,1983-06-14,76080,5063,51.9870413279278
1983,1983-06-15,73501,5495,51.3337992790413
1983,1983-06-16,72573,5110,49.918883284441
1983,1983-06-17,70896,3802,51.0223752304284
1983,1983-06-18,67366,5437,51.8710986069633
1983,1983-06-19,65523,5223,51.680159202808
1983,1983-06-20,64301,5525,54.3444965539453
1983,1983-06-21,62551,5266,55.6576000544617
1983,1983-06-22,59113,5600,56.0953612880909
1983,1983-06-23,56474,5824,55.5384588068664
1983,1983-06-24,56553,5460,55.2349399247942
1983,1983-06-25,57444,5986,54.444491776524
1983,1983-06-26,56028,7881,54.6804198851167
1983,1983-06-27,57725,6958,54.8283646436028
1983,1983-06-28,59375,5695,51.2877350597833
1983,1983-06-29,59042,5981,51.4707201243609
1983,1983-06-30,58398,5831,53.978434852944
1983,1983-07-01,59504,3827,53.9529686442318
1983,1983-07-02,58434,4017,54.2692305579979
1983,1983-07-03,57943,4415,55.340052341632
1983,1983-07-04,58040,4548,57.9297410917309
1983,1983-07-05,56739,4646,59.9587041491841
1983,1983-07-06,57137,3745,62.1221383871792
1983,1983-07-07,58400,2617,59.2773522080799
1983,1983-07-08,56505,5156,57.9731550393013
1983,1983-07-09,56985,3824,55.278440268859
1983,1983-07-10,54414,5054,53.9911567801583
1983,1983-07-11,53987,4683,55.4040516183778
1983,1983-07-12,54380,3802,57.2195328018989
1983,1983-07-13,53372,3742,56.8563988449613
1983,1983-07-14,52590,3743,56.4275945045658
1983,1983-07-15,50278,4285,55.6788689448371
1983,1983-07-16,44478,6571,53.9529686442318
1983,1983-07-17,40897,7988,55.4017169628746
1983,1983-07-18,40008,6958,56.2438747040835
1983,1983-07-19,39889,5183,56.4299669526026
1983,1983-07-20,38259,4973,57.2448594223018
1983,1983-07-21,35615,5588,57.0396325454417
1983,1983-07-22,33162,6293,57.3869229475571
1983,1983-07-23,31224,6481,59.1693187368164
1983,1983-07-24,28632,7556,59.758072490588
1983,1983-07-25,28655,6925,60.3495490850794
1983,1983-07-26,28089,6360,60.3785896656433
1983,1983-07-27,27326,5986,59.0729681466637
1983,1983-07-28,27332,5391,59.5988639767676
1983,1983-07-29,25911,6057,59.2633241076055
1983,1983-07-30,24853,6563,59.3702074576356
1983,1983-07-31,23497,7845,60.3204578576282
1983,1983-08-01,23881,7294,61.7203579012774
1983,1983-08-02,21529,9468,64.4047965646047
1983,1983-08-03,22253,8493,65.717042692269
1983,1983-08-04,23144,7389,66.0580899134795
1983,1983-08-05,23707,6957,66.4637853077442
1983,1983-08-06,22361,8150,66.4011361752889
1983,1983-08-07,21713,8913,66.6667713506041
1983,1983-08-08,21739,8802,67.7416015515622
1983,1983-08-09,21913,7910,68.624811485046
1983,1983-08-10,21685,6804,68.603918912898
1983,1983-08-11,21166,7742,68.3685496540705
1983,1983-08-12,21667,8602,67.1123814223629
1983,1983-08-13,22167,8415,66.5050476401294
1983,1983-08-14,23697,7013,66.159693163959
1983,1983-08-15,24078,7019,65.4107939149328
1983,1983-08-16,23775,7243,65.5137084782396
1983,1983-08-17,24710,6220,66.1412313838853
1983,1983-08-18,23548,6981,66.7490120727901
1983,1983-08-19,24491,6662,66.6937170812446
1983,1983-08-20,23967,7746,66.0081818052238
1983,1983-08-21,22655,9105,65.1946717369523
1983,1983-08-22,25052,6976,65.5887278900266
1983,1983-08-23,26182,5996,65.4173760014063
1983,1983-08-24,25690,6165,64.9645988949747
1983,1983-08-25,26153,6018,64.6599961128584
1983,1983-08-26,27611,6221,63.1285322385802
1983,1983-08-27,28535,6470,61.4184272477689
1983,1983-08-28,28503,6972,61.0857837038646
1983,1983-08-29,29872,6304,62.3616349535621
1983,1983-08-30,30520,5890,62.4372766212427
1983,1983-08-31,31043,5518,63.4429400956649
1983,1983-09-01,31561,4904,64.6148869020831
1983,1983-09-02,31257,4602,64.5449073270139
1983,1983-09-03,31368,4740,64.4429793394024
1983,1983-09-04,31823,4732,64.400664884733
1983,1983-09-05,32087,5100,65.068778726487
1983,1983-09-06,32328,4773,65.5880924122742
1983,1983-09-07,31252,6224,65.5990617165602
1983,1983-09-08,34005,3828,64.0362900440672
1983,1983-09-09,32941,4312,61.0576010616847
1983,1983-09-10,30814,5205,57.6349778808408
1983,1983-09-11,29231,5740,57.6470983886937
1983,1983-09-12,28399,5252,59.5748773723404
1983,1983-09-13,29807,3576,61.4887468718431
1983,1983-09-14,29684,3409,62.9847690107193
1983,1983-09-15,29633,3445,62.2846873043734
1983,1983-09-16,28922,4297,64.1356145810629
1983,1983-09-17,29916,3480,64.0311432139583
1983,1983-09-18,29116,4203,64.0465615791642
1983,1983-09-19,29591,4571,63.8170541742013
1983,1983-09-20,29145,4510,63.7903893288876
1983,1983-09-21,27457,5359,64.0154638951698
1983,1983-09-22,32753,3645,64.8631081715193
1983,1983-09-23,34228,3869,65.1327366201516
1983,1983-09-24,33544,3812,63.3006585159284
1983,1983-09-25,34220,3858,61.8423883396893
1983,1983-09-26,36281,3326,61.9235574163571
1983,1983-09-27,33715,3294,63.1052823590031
1983,1983-09-28,31428,3288,60.9052191345084
1983,1983-09-29,31370,3283,61.7806191259813
1983,1983-09-30,35371,3255,64.159063782066
1983,1983-10-01,35754,3981,62.5877919949211
1983,1983-10-02,36895,2864,62.8681135939183
1983,1983-10-03,36697,2841,62.894089793838
1983,1983-10-04,34514,3702,62.6697525857708
1983,1983-10-05,33681,2852,61.9725428155024
1983,1983-10-06,35263,2860,61.6726139505466
1983,1983-10-07,34429,2927,60.2364310445586
1983,1983-10-08,34559,3697,59.382371755286
1983,1983-10-09,37147,2825,59.3882753596218
1983,1983-10-10,37579,2764,57.9407452092919
1983,1983-10-11,37830,2531,56.800548673828
1983,1983-10-12,37708,2521,55.4774224968644
1983,1983-10-13,37664,1971,55.7762041751801
1983,1983-10-14,36758,1841,56.4327026033827
1983,1983-10-15,34310,2556,56.5589738922649
1983,1983-10-16,32723,2515,60.1162256774156
1983,1983-10-17,31619,1783,62.5545044289702
1983,1983-10-18,28881,2768,64.1525992367765
1983,1983-10-19,28681,1759,64.6682066937834
1983,1983-10-20,27077,2749,64.8901952550326
1983,1983-10-21,27429,2147,64.9819597859794
1983,1983-10-22,27155,2566,64.7265460193698
1983,1983-10-23,27328,2601,64.4736387604235
1983,1983-10-24,27395,2421,65.0892369523116
1983,1983-10-25,27779,1763,63.3005613572032
1983,1983-10-26,26872,2580,61.9222883489529
1983,1983-10-27,27976,2127,63.2026245385216
1983,1983-10-28,28121,1810,64.5802534918699
1983,1983-10-29,29233,1974,64.8759357705217
1983,1983-10-30,30793,1725,65.2217694787236
1983,1983-10-31,30912,1672,65.5835401304109
1983,1983-11-01,30396,2350,66.0695748347749
1983,1983-11-02,30907,1651,65.8652430671824
1983,1983-11-03,29083,1135,64.5983447494504
1983,1983-11-04,27266,1236,63.2216583312525
1983,1983-11-05,27645,487,63.1296189524861
1983,1983-11-06,26509,897,62.2567235481272
1983,1983-11-07,27303,707,62.448877201004
1983,1983-11-08,27152,888,60.7014948266349
1983,1983-11-09,26405,1541,61.020035888231
1983,1983-11-10,26951,2627,61.4317249734218
1983,1983-11-11,52371,196,62.1819060881638
1983,1983-11-12,63352,192,61.5305036182564
1983,1983-11-13,70146,193,61.3747703012159
1983,1983-11-14,75170,195,60.8852152797966
1983,1983-11-15,76819,833,59.8627322461668
1983,1983-11-16,69412,974,59.7350223413908
1983,1983-11-17,87214,2293,60.0914821157575
1983,1983-11-18,96104,1336,59.7269767269803
1983,1983-11-19,105189,829,54.2315084621223
1983,1983-11-20,119509,1460,52.4123911310809
1983,1983-11-21,123167,869,50.8302125581221
1983,1983-11-22,117822,964,49.2989030851874
1983,1983-11-23,93446,3038,49.6554255478671
1983,1983-11-24,93182,5288,49.3583492204161
1983,1983-11-25,104981,3835,49.5386173118391
1983,1983-11-26,114594,4597,48.0080473636579
1983,1983-11-27,127484,3273,47.987792943704
1983,1983-11-28,128166,3728,48.8471610929471
1983,1983-11-29,119027,3284,49.276075036406
1983,1983-11-30,107342,1734,50.6831467912918
1984,1983-12-01,90613,3942,52.1018732889611
1984,1983-12-02,87182,1736,50.8947456905524
1984,1983-12-03,86413,3340,49.9004513286169
1984,1983-12-04,91415,1679,55.5251283349793
1984,1983-12-05,92052,1747,49.1662900751729
1984,1983-12-06,94180,1706,48.8403854270201
1984,1983-12-07,95967,1681,48.8173458898748
1984,1983-12-08,97014,1726,49.0714653472726
1984,1983-12-09,100508,1724,48.8469720870141
1984,1983-12-10,111067,2276,52.4958358376094
1984,1983-12-11,125209,2973,48.7696108301227
1984,1983-12-12,154792,1736,52.784103317202
1984,1983-12-13,165646,1934,48.4798846945897
1984,1983-12-14,168095,2561,49.1033525927128
1984,1983-12-15,157253,1941,49.1070379644275
1984,1983-12-16,144209,3401,48.8481448664081
1984,1983-12-17,135135,2588,48.8860588650795
1984,1983-12-18,125934,2952,49.3989698051196
1984,1983-12-19,118877,1995,48.9312113784777
1984,1983-12-20,111468,3414,49.276075036406
1984,1983-12-21,107648,2909,48.6502186323802
1984,1983-12-22,106569,2046,48.8833495047408
1984,1983-12-23,107101,2688,48.5950984171705
1984,1983-12-24,123889,2065,49.1285173697197
1984,1983-12-25,182625,998,49.1285173697197
1984,1983-12-26,240821,58,50.2417861849069
1984,1983-12-27,322793,1120,NA
1984,1983-12-28,356087,1665,NA
1984,1983-12-29,337653,2389,NA
1984,1983-12-30,296585,1712,NA
1984,1983-12-31,257393,1706,NA
1984,1984-01-01,228366,1698,NA
1984,1984-01-02,201010,1699,NA
1984,1984-01-03,179590,1703,NA
1984,1984-01-04,156570,1680,NA
1984,1984-01-05,143271,1094,NA
1984,1984-01-06,135713,1335,NA
1984,1984-01-07,132394,2641,NA
1984,1984-01-08,124709,1314,NA
1984,1984-01-09,118234,1287,NA
1984,1984-01-10,111094,2176,NA
1984,1984-01-11,106654,2240,50.1713967695562
1984,1984-01-12,102946,2007,51.5159526339073
1984,1984-01-13,98697,1867,52.6475432852325
1984,1984-01-14,93128,1890,54.9510638715286
1984,1984-01-15,89710,1271,51.9726104661366
1984,1984-01-16,89706,1300,53.4107338964495
1984,1984-01-17,86278,2818,54.9633054596693
1984,1984-01-18,86037,1351,52.784103317202
1984,1984-01-19,84548,1279,51.1481976301288
1984,1984-01-20,81241,1943,50.4317552684998
1984,1984-01-21,75991,1225,49.2542695292986
1984,1984-01-22,71829,2222,49.0554391307642
1984,1984-01-23,70241,1248,48.2290311886738
1984,1984-01-24,67735,1256,48.1648137963689
1984,1984-01-25,65407,1174,48.953599333193
1984,1984-01-26,61971,1620,52.2580590949564
1984,1984-01-27,58231,1715,52.7432661054676
1984,1984-01-28,55075,1646,55.4117986722656
1984,1984-01-29,52655,1641,56.3234290540609
1984,1984-01-30,51229,1654,57.5355689809142
1984,1984-01-31,47820,3327,54.9265654375942
1984,1984-02-01,44986,3712,55.1061079396085
1984,1984-02-02,41526,4978,55.2481247536134
1984,1984-02-03,41437,3628,55.3788104896906
1984,1984-02-04,39278,3761,55.3093032376951
1984,1984-02-05,35599,4388,55.1605805350928
1984,1984-02-06,32956,4737,55.4885173411722
1984,1984-02-07,31718,4474,56.3067456413403
1984,1984-02-08,32095,3561,58.1494734285175
1984,1984-02-09,28771,5885,61.0846061499349
1984,1984-02-10,29295,5833,63.78609760432
1984,1984-02-11,29112,5596,63.5126607722273
1984,1984-02-12,29266,6329,65.0489760245588
