Station,Year,Date,AvgDO
DEC,2020,2020-03-13,9.398958333333333
TOE,2020,2020-03-13,9.778125
DEC,2020,2020-03-14,9.36875
TOE,2020,2020-03-14,9.382291666666667
DEC,2020,2020-03-15,9.367708333333335
TOE,2020,2020-03-15,8.997916666666667
DEC,2020,2020-03-16,9.325
TOE,2020,2020-03-16,8.860416666666666
DEC,2020,2020-03-17,9.283333333333333
TOE,2020,2020-03-17,8.836458333333333
DEC,2020,2020-03-18,9.217708333333333
TOE,2020,2020-03-18,9.622916666666667
DEC,2020,2020-03-19,9.169791666666667
TOE,2020,2020-03-19,9.508333333333333
DEC,2020,2020-03-20,9.184375
TOE,2020,2020-03-20,9.96875
DEC,2020,2020-03-21,9.290625
TOE,2020,2020-03-21,10.164583333333333
DEC,2020,2020-03-22,9.463541666666666
TOE,2020,2020-03-22,10.267708333333333
DEC,2020,2020-03-23,9.578125
TOE,2020,2020-03-23,10.69375
DEC,2020,2020-03-24,9.707291666666666
TOE,2020,2020-03-24,10.457291666666666
DEC,2020,2020-03-25,9.751041666666667
TOE,2020,2020-03-25,10.84375
DEC,2020,2020-03-26,9.761458333333334
TOE,2020,2020-03-26,11.290625
DEC,2020,2020-03-27,9.707291666666666
TOE,2020,2020-03-27,11.686458333333333
DEC,2020,2020-03-28,9.540625
TOE,2020,2020-03-28,11.279166666666667
DEC,2020,2020-03-29,9.405208333333334
TOE,2020,2020-03-29,10.691666666666666
DEC,2020,2020-03-30,9.353125
TOE,2020,2020-03-30,10.557291666666666
DEC,2020,2020-03-31,9.394791666666666
TOE,2020,2020-03-31,10.633333333333333
DEC,2020,2020-04-01,9.455208333333333
TOE,2020,2020-04-01,10.59375
DEC,2020,2020-04-02,9.519791666666666
TOE,2020,2020-04-02,10.284375
DEC,2020,2020-04-03,9.617708333333333
TOE,2020,2020-04-03,10.076041666666667
DEC,2020,2020-04-04,9.621875
TOE,2020,2020-04-04,9.8875
DEC,2020,2020-04-05,9.5625
TOE,2020,2020-04-05,9.035416666666666
DEC,2020,2020-04-06,9.420833333333334
TOE,2020,2020-04-06,9.134375
DEC,2020,2020-04-07,9.240625
TOE,2020,2020-04-07,9.435416666666667
DEC,2020,2020-04-08,9.054166666666667
TOE,2020,2020-04-08,9.55
DEC,2020,2020-04-09,8.972916666666666
TOE,2020,2020-04-09,9.179166666666667
DEC,2020,2020-04-10,8.907291666666667
TOE,2020,2020-04-10,9.229166666666666
DEC,2020,2020-04-11,9.005208333333334
TOE,2020,2020-04-11,9.169791666666667
DEC,2020,2020-04-12,9.0375
TOE,2020,2020-04-12,8.923958333333333
DEC,2020,2020-04-13,9.036458333333334
TOE,2020,2020-04-13,8.971875
DEC,2020,2020-04-14,9.001041666666667
TOE,2020,2020-04-14,8.840625
DEC,2020,2020-04-15,8.915625
TOE,2020,2020-04-15,9.083333333333334
DEC,2020,2020-04-16,8.821875
TOE,2020,2020-04-16,9.184375
DEC,2020,2020-04-17,8.865625
TOE,2020,2020-04-17,8.778125
DEC,2020,2020-04-18,8.829166666666667
TOE,2020,2020-04-18,8.057291666666666
DEC,2020,2020-04-19,8.772916666666667
TOE,2020,2020-04-19,8.301041666666666
DEC,2020,2020-04-20,8.808333333333334
TOE,2020,2020-04-20,8.108333333333334
DEC,2020,2020-04-21,8.859375
TOE,2020,2020-04-21,8.041666666666666
DEC,2020,2020-04-22,8.879166666666666
TOE,2020,2020-04-22,8.033333333333333
DEC,2020,2020-04-23,8.878125
TOE,2020,2020-04-23,7.665625
DEC,2020,2020-04-24,8.8125
TOE,2020,2020-04-24,7.08125
DEC,2020,2020-04-25,8.732291666666667
TOE,2020,2020-04-25,6.9875
DEC,2020,2020-04-26,8.709375
TOE,2020,2020-04-26,7.2125
DEC,2020,2020-04-27,8.633333333333333
TOE,2020,2020-04-27,7.471875
DEC,2020,2020-04-28,8.479166666666666
TOE,2020,2020-04-28,7.609375
DEC,2020,2020-04-29,8.43125
TOE,2020,2020-04-29,7.76875
DEC,2020,2020-04-30,8.394791666666666
TOE,2020,2020-04-30,7.704166666666667
DEC,2020,2020-05-01,8.347872340425532
TOE,2020,2020-05-01,7.804166666666666
DEC,2020,2020-05-02,8.384375
TOE,2020,2020-05-02,8.257291666666667
DEC,2020,2020-05-03,8.269791666666666
TOE,2020,2020-05-03,7.873958333333333
DEC,2020,2020-05-04,8.225
TOE,2020,2020-05-04,7.736458333333333
DEC,2020,2020-05-05,8.292708333333334
TOE,2020,2020-05-05,7.603125
DEC,2020,2020-05-06,8.31875
TOE,2020,2020-05-06,7.259375
DEC,2020,2020-05-07,8.219791666666667
TOE,2020,2020-05-07,7.483333333333333
DEC,2020,2020-05-08,8.116666666666667
TOE,2020,2020-05-08,7.588541666666667
DEC,2020,2020-05-09,8.059375
TOE,2020,2020-05-09,7.677083333333333
DEC,2020,2020-05-10,8.209375
TOE,2020,2020-05-10,8.110416666666667
DEC,2020,2020-05-11,8.190625
TOE,2020,2020-05-11,8.153125
DEC,2020,2020-05-12,8.125
TOE,2020,2020-05-12,8.383333333333333
DEC,2020,2020-05-13,7.996875
TOE,2020,2020-05-13,8.4
DEC,2020,2020-05-14,7.855208333333334
TOE,2020,2020-05-14,8.516666666666667
DEC,2020,2020-05-15,7.83125
TOE,2020,2020-05-15,8.544444444444444
DEC,2020,2020-05-16,7.969791666666667
TOE,2020,2020-05-16,9.305208333333333
DEC,2020,2020-05-17,8.027083333333334
TOE,2020,2020-05-17,8.679166666666667
DEC,2020,2020-05-18,8.09375
TOE,2020,2020-05-18,8.095833333333333
DEC,2020,2020-05-19,8.070833333333333
TOE,2020,2020-05-19,8.035416666666666
DEC,2020,2020-05-20,8.063541666666666
TOE,2020,2020-05-20,8.151041666666666
DEC,2020,2020-05-21,8.045833333333333
TOE,2020,2020-05-21,8.196875
DEC,2020,2020-05-22,8.054166666666667
TOE,2020,2020-05-22,8.253125
DEC,2020,2020-05-23,8.060416666666667
TOE,2020,2020-05-23,8.438541666666667
DEC,2020,2020-05-24,8.079166666666666
TOE,2020,2020-05-24,8.671875
DEC,2020,2020-05-25,8.03125
TOE,2020,2020-05-25,8.469791666666666
DEC,2020,2020-05-26,7.933333333333334
TOE,2020,2020-05-26,8.282291666666667
DEC,2020,2020-05-27,7.8125
TOE,2020,2020-05-27,8.111458333333333
DEC,2020,2020-05-28,7.796875
TOE,2020,2020-05-28,7.9875
DEC,2020,2020-05-29,7.996875
TOE,2020,2020-05-29,8.06875
DEC,2020,2020-05-30,7.914583333333333
TOE,2020,2020-05-30,7.771875
DEC,2020,2020-05-31,7.836458333333333
TOE,2020,2020-05-31,7.640625
DEC,2020,2020-06-01,7.734375
TOE,2020,2020-06-01,7.94375
DEC,2020,2020-06-02,7.583333333333333
TOE,2020,2020-06-02,7.909375
DEC,2020,2020-06-03,7.409375
TOE,2020,2020-06-03,7.511458333333334
DEC,2020,2020-06-04,7.282291666666667
TOE,2020,2020-06-04,7.189583333333333
DEC,2020,2020-06-05,7.48125
TOE,2020,2020-06-05,7.329166666666667
DEC,2020,2020-06-06,7.852083333333333
TOE,2020,2020-06-06,7.63125
DEC,2020,2020-06-07,7.896875
TOE,2020,2020-06-07,7.857291666666667
DEC,2020,2020-06-08,7.894791666666666
TOE,2020,2020-06-08,7.842708333333333
DEC,2020,2020-06-09,7.8218749999999995
TOE,2020,2020-06-09,8.021875
DEC,2020,2020-06-10,7.751041666666667
TOE,2020,2020-06-10,8.05625
DEC,2020,2020-06-11,7.754166666666666
TOE,2020,2020-06-11,8.104166666666666
DEC,2020,2020-06-12,7.822916666666667
TOE,2020,2020-06-12,8.307291666666666
DEC,2020,2020-06-13,8.017708333333333
TOE,2020,2020-06-13,8.064583333333333
DEC,2020,2020-06-14,8.109375
TOE,2020,2020-06-14,8.203125
DEC,2020,2020-06-15,8.186458333333334
TOE,2020,2020-06-15,8.21875
DEC,2020,2020-06-16,8.253125
TOE,2020,2020-06-16,7.74375
DEC,2020,2020-06-17,8.220833333333333
TOE,2020,2020-06-17,7.867708333333333
DEC,2020,2020-06-18,8.15
TOE,2020,2020-06-18,7.83125
DEC,2020,2020-06-19,8.146875
TOE,2020,2020-06-19,7.673958333333333
DEC,2020,2020-06-20,8.209375
TOE,2020,2020-06-20,7.840625
DEC,2020,2020-06-21,8.164583333333333
TOE,2020,2020-06-21,7.927083333333333
DEC,2020,2020-06-22,8.104166666666666
TOE,2020,2020-06-22,7.85625
DEC,2020,2020-06-23,8.128124999999999
TOE,2020,2020-06-23,7.958333333333333
DEC,2020,2020-06-24,8.152083333333334
TOE,2020,2020-06-24,8.015625
DEC,2020,2020-06-25,8.114583333333334
TOE,2020,2020-06-25,8.177272727272728
DEC,2020,2020-06-26,8.171875
TOE,2020,2020-06-26,8.352083333333333
DEC,2020,2020-06-27,8.189583333333333
TOE,2020,2020-06-27,8.209375
DEC,2020,2020-06-28,8.146875
TOE,2020,2020-06-28,8.117708333333333
DEC,2020,2020-06-29,8.022105263157895
TOE,2020,2020-06-29,8.348958333333334
DEC,2020,2020-06-30,7.945833333333333
TOE,2020,2020-06-30,8.541666666666666
DEC,2020,2020-07-01,7.846875
TOE,2020,2020-07-01,8.340625
DEC,2020,2020-07-02,7.859375
TOE,2020,2020-07-02,8.060416666666667
DEC,2020,2020-07-03,7.904166666666667
TOE,2020,2020-07-03,8.05
DEC,2020,2020-07-04,7.786458333333333
TOE,2020,2020-07-04,8.151041666666666
DEC,2020,2020-07-05,7.769791666666666
TOE,2020,2020-07-05,8.0875
DEC,2020,2020-07-06,7.88125
TOE,2020,2020-07-06,8.103125
DEC,2020,2020-07-07,7.90625
TOE,2020,2020-07-07,8.235416666666667
DEC,2020,2020-07-08,7.85625
TOE,2020,2020-07-08,8.336458333333333
DEC,2020,2020-07-09,7.822916666666667
TOE,2020,2020-07-09,8.380208333333334
DEC,2020,2020-07-10,7.816666666666666
TOE,2020,2020-07-10,8.471875
DEC,2020,2020-07-11,7.783333333333333
TOE,2020,2020-07-11,8.46875
DEC,2020,2020-07-12,7.822916666666667
TOE,2020,2020-07-12,8.410416666666666
DEC,2020,2020-07-13,7.903125
TOE,2020,2020-07-13,8.3875
DEC,2020,2020-07-14,7.998888888888889
TOE,2020,2020-07-14,8.247916666666667
DEC,2020,2020-07-15,8.049999999999999
TOE,2020,2020-07-15,8.122916666666667
DEC,2020,2020-07-16,8.115625
TOE,2020,2020-07-16,8.072527472527472
DEC,2020,2020-07-17,8.152083333333334
TOE,2020,2020-07-17,8.097916666666666
DEC,2020,2020-07-18,8.128125
TOE,2020,2020-07-18,8.1875
DEC,2020,2020-07-19,8.192708333333334
TOE,2020,2020-07-19,8.240625
DEC,2020,2020-07-20,8.290625
TOE,2020,2020-07-20,8.31875
DEC,2020,2020-07-21,8.293750000000001
TOE,2020,2020-07-21,8.394444444444444
DEC,2020,2020-07-22,8.28125
TOE,2020,2020-07-22,8.547916666666667
DEC,2020,2020-07-23,8.260416666666666
TOE,2020,2020-07-23,8.76875
DEC,2020,2020-07-24,8.232291666666667
TOE,2020,2020-07-24,8.775
DEC,2020,2020-07-25,8.180208333333333
DEC,2020,2020-07-26,8.230208333333334
DEC,2020,2020-07-27,8.288541666666667
DEC,2020,2020-07-28,8.383333333333333
DEC,2020,2020-07-29,8.379166666666666
DEC,2020,2020-07-30,8.380208333333334
DEC,2020,2020-07-31,8.398958333333333
DEC,2020,2020-08-01,8.332291666666666
DEC,2020,2020-08-02,8.269791666666666
DEC,2020,2020-08-03,8.209375
DEC,2020,2020-08-04,8.160416666666666
DEC,2020,2020-08-05,8.115625
DEC,2020,2020-08-06,8.041666666666666
TOE,2020,2020-08-06,8.798076923076923
DEC,2020,2020-08-07,7.991666666666666
TOE,2020,2020-08-07,8.651041666666666
DEC,2020,2020-08-08,7.953125
TOE,2020,2020-08-08,8.733333333333334
DEC,2020,2020-08-09,7.91875
TOE,2020,2020-08-09,8.707291666666666
DEC,2020,2020-08-10,7.982291666666667
TOE,2020,2020-08-10,8.61875
DEC,2020,2020-08-11,8.125
TOE,2020,2020-08-11,8.522916666666667
DEC,2020,2020-08-12,8.159375
TOE,2020,2020-08-12,8.35625
DEC,2020,2020-08-13,8.073958333333334
TOE,2020,2020-08-13,8.044791666666667
DEC,2020,2020-08-14,7.94375
TOE,2020,2020-08-14,7.564583333333333
DEC,2020,2020-08-15,7.778125
TOE,2020,2020-08-15,7.253125
DEC,2020,2020-08-16,7.6125
TOE,2020,2020-08-16,6.742708333333334
DEC,2020,2020-08-17,7.505208333333333
TOE,2020,2020-08-17,6.552083333333333
DEC,2020,2020-08-18,7.389130434782609
TOE,2020,2020-08-18,6.719791666666667
DEC,2020,2020-08-19,7.333333333333333
TOE,2020,2020-08-19,6.745833333333334
DEC,2020,2020-08-20,7.413541666666666
TOE,2020,2020-08-20,6.83125
DEC,2020,2020-08-21,7.394791666666666
TOE,2020,2020-08-21,7.214583333333334
DEC,2020,2020-08-22,7.272916666666666
TOE,2020,2020-08-22,7.604166666666667
DEC,2020,2020-08-23,7.2
TOE,2020,2020-08-23,7.711458333333333
DEC,2020,2020-08-24,7.233333333333333
TOE,2020,2020-08-24,7.691666666666666
DEC,2020,2020-08-25,7.419791666666667
TOE,2020,2020-08-25,7.884375
DEC,2020,2020-08-26,7.639583333333333
TOE,2020,2020-08-26,7.977083333333334
DEC,2020,2020-08-27,7.8178947368421055
TOE,2020,2020-08-27,7.970833333333333
DEC,2020,2020-08-28,7.895833333333333
TOE,2020,2020-08-28,8.032291666666667
DEC,2020,2020-08-29,7.920833333333333
TOE,2020,2020-08-29,8.097916666666666
DEC,2020,2020-08-30,7.967708333333333
TOE,2020,2020-08-30,8.138947368421052
DEC,2020,2020-08-31,7.9624999999999995
TOE,2020,2020-08-31,8.164583333333333
DEC,2020,2020-09-01,8.091666666666667
TOE,2020,2020-09-01,8.24375
DEC,2020,2020-09-02,8.259375
TOE,2020,2020-09-02,8.361458333333333
DEC,2020,2020-09-03,8.333333333333334
TOE,2020,2020-09-03,8.413541666666667
DEC,2020,2020-09-04,8.322916666666666
TOE,2020,2020-09-04,8.1625
DEC,2020,2020-09-05,8.1875
TOE,2020,2020-09-05,7.771875
DEC,2020,2020-09-06,7.992708333333333
TOE,2020,2020-09-06,7.3989473684210525
DEC,2020,2020-09-07,7.867708333333333
TOE,2020,2020-09-07,7.041052631578947
DEC,2020,2020-09-08,7.955208333333333
TOE,2020,2020-09-08,6.913541666666666
DEC,2020,2020-09-09,7.940625
TOE,2020,2020-09-09,6.617708333333334
DEC,2020,2020-09-10,7.805208333333334
TOE,2020,2020-09-10,6.1776470588235295
DEC,2020,2020-09-11,7.70625
TOE,2020,2020-09-11,6.338541666666667
DEC,2020,2020-09-12,7.583333333333333
TOE,2020,2020-09-12,6.613684210526316
DEC,2020,2020-09-13,7.605208333333334
TOE,2020,2020-09-13,6.792631578947368
DEC,2020,2020-09-14,7.732291666666667
TOE,2020,2020-09-14,7.21875
DEC,2020,2020-09-15,7.775
TOE,2020,2020-09-15,7.591111111111111
DEC,2020,2020-09-16,7.878125
TOE,2020,2020-09-16,7.846808510638298
DEC,2020,2020-09-17,7.910416666666666
TOE,2020,2020-09-17,7.988172043010753
DEC,2020,2020-09-18,7.979166666666666
TOE,2020,2020-09-18,8.12340425531915
DEC,2020,2020-09-19,8.019791666666666
TOE,2020,2020-09-19,8.174725274725274
DEC,2020,2020-09-20,8.00625
TOE,2020,2020-09-20,8.084444444444445
DEC,2020,2020-09-21,8.003125
TOE,2020,2020-09-21,7.969230769230769
DEC,2020,2020-09-22,8.0375
TOE,2020,2020-09-22,7.979120879120879
DEC,2020,2020-09-23,8.153333333333332
TOE,2020,2020-09-23,7.764893617021277
DEC,2020,2020-09-24,8.270833333333334
TOE,2020,2020-09-24,7.552083333333333
DEC,2020,2020-09-25,8.304166666666667
TOE,2020,2020-09-25,7.282608695652174
DEC,2020,2020-09-26,8.282291666666667
TOE,2020,2020-09-26,7.325806451612904
DEC,2020,2020-09-27,8.246875
TOE,2020,2020-09-27,7.660215053763441
DEC,2020,2020-09-28,8.2125
TOE,2020,2020-09-28,7.726315789473684
DEC,2020,2020-09-29,8.11875
TOE,2020,2020-09-29,7.5212765957446805
DEC,2020,2020-09-30,8.079166666666666
TOE,2020,2020-09-30,7.513829787234043
DEC,2020,2020-10-01,7.951041666666667
TOE,2020,2020-10-01,7.426744186046512
DEC,2020,2020-10-02,7.801041666666666
TOE,2020,2020-10-02,7.020253164556962
DEC,2020,2020-10-03,7.73125
TOE,2020,2020-10-03,6.8538461538461535
DEC,2020,2020-10-04,7.745833333333334
TOE,2020,2020-10-04,6.906172839506173
DEC,2020,2020-10-05,7.761458333333334
TOE,2020,2020-10-05,7.501111111111111
DEC,2020,2020-10-06,7.805208333333333
TOE,2020,2020-10-06,7.696666666666666
DEC,2020,2020-10-07,7.952083333333333
TOE,2020,2020-10-07,7.889583333333333
DEC,2020,2020-10-08,8.134375
TOE,2020,2020-10-08,8.152083333333334
DEC,2020,2020-10-09,8.334375
TOE,2020,2020-10-09,8.410416666666666
DEC,2020,2020-10-10,8.254166666666666
TOE,2020,2020-10-10,8.572916666666666
DEC,2020,2020-10-11,8.338541666666666
TOE,2020,2020-10-11,8.425
DEC,2020,2020-10-12,8.307291666666666
TOE,2020,2020-10-12,8.289583333333333
DEC,2020,2020-10-13,8.255208333333334
TOE,2020,2020-10-13,8.255208333333334
DEC,2020,2020-10-14,8.208333333333332
TOE,2020,2020-10-14,8.232291666666667
DEC,2020,2020-10-15,8.23125
TOE,2020,2020-10-15,8.185416666666667
DEC,2020,2020-10-16,8.261458333333334
TOE,2020,2020-10-16,8.358333333333333
DEC,2020,2020-10-17,8.182291666666666
TOE,2020,2020-10-17,8.3875
DEC,2020,2020-10-18,8.108333333333333
TOE,2020,2020-10-18,8.361458333333333
DEC,2020,2020-10-19,8.104166666666666
TOE,2020,2020-10-19,8.339583333333334
DEC,2020,2020-10-20,8.107291666666667
TOE,2020,2020-10-20,8.301041666666666
DEC,2020,2020-10-21,8.077083333333333
TOE,2020,2020-10-21,8.322916666666666
DEC,2020,2020-10-22,8.11875
TOE,2020,2020-10-22,8.341666666666667
DEC,2020,2020-10-23,8.16875
TOE,2020,2020-10-23,8.480208333333334
DEC,2020,2020-10-24,8.25625
TOE,2020,2020-10-24,8.558333333333334
DEC,2020,2020-10-25,8.435416666666667
TOE,2020,2020-10-25,8.7
DEC,2020,2020-10-26,8.816666666666666
TOE,2020,2020-10-26,9.232291666666667
DEC,2020,2020-10-27,8.927083333333334
TOE,2020,2020-10-27,9.602083333333333
DEC,2020,2020-10-28,8.833333333333334
TOE,2020,2020-10-28,9.657291666666667
DEC,2020,2020-10-29,8.736458333333333
TOE,2020,2020-10-29,9.703125
DEC,2020,2020-10-30,8.676041666666666
TOE,2020,2020-10-30,9.75
DEC,2020,2020-10-31,8.6375
TOE,2020,2020-10-31,9.780208333333333
DEC,2020,2020-11-01,8.594791666666666
TOE,2020,2020-11-01,9.81578947368421
DEC,2020,2020-11-02,8.56875
TOE,2020,2020-11-02,9.80625
DEC,2020,2020-11-03,8.580208333333333
TOE,2020,2020-11-03,9.73125
DEC,2020,2020-11-04,8.747916666666667
TOE,2020,2020-11-04,9.684375
DEC,2020,2020-11-05,8.776041666666666
TOE,2020,2020-11-05,9.591666666666667
DEC,2020,2020-11-06,8.834375
TOE,2020,2020-11-06,9.521875
DEC,2020,2020-11-07,9.005208333333334
TOE,2020,2020-11-07,9.325
DEC,2020,2020-11-08,9.059375
TOE,2020,2020-11-08,9.28125
DEC,2020,2020-11-09,9.2125
TOE,2020,2020-11-09,9.416666666666666
DEC,2020,2020-11-10,9.236458333333333
TOE,2020,2020-11-10,9.722916666666666
DEC,2020,2020-11-11,9.251041666666667
TOE,2020,2020-11-11,10.120833333333334
DEC,2020,2020-11-12,9.26875
TOE,2020,2020-11-12,10.25287356321839
DEC,2020,2020-11-13,9.276041666666666
TOE,2020,2020-11-13,10.291666666666666
DEC,2020,2020-11-14,9.310416666666667
TOE,2020,2020-11-14,10.225
DEC,2020,2020-11-15,9.310416666666667
TOE,2020,2020-11-15,10.404166666666667
DEC,2020,2020-11-16,9.284375
TOE,2020,2020-11-16,10.520833333333334
DEC,2020,2020-11-17,9.263541666666667
TOE,2020,2020-11-17,10.392708333333333
DEC,2020,2020-11-18,9.270967741935484
TOE,2020,2020-11-18,10.035416666666666
DEC,2020,2020-11-19,9.367708333333333
TOE,2020,2020-11-19,9.982291666666667
DEC,2020,2020-11-20,9.445833333333333
TOE,2020,2020-11-20,10.126041666666666
DEC,2020,2020-11-21,9.479166666666666
TOE,2020,2020-11-21,10.290625
DEC,2020,2020-11-22,9.446875
TOE,2020,2020-11-22,10.451041666666667
DEC,2020,2020-11-23,9.503125
TOE,2020,2020-11-23,10.514583333333334
DEC,2020,2020-11-24,9.469791666666667
TOE,2020,2020-11-24,10.404166666666667
DEC,2020,2020-11-25,9.503125
TOE,2020,2020-11-25,10.46875
DEC,2020,2020-11-26,9.739583333333334
TOE,2020,2020-11-26,10.425
DEC,2020,2020-11-27,9.934375000000001
TOE,2020,2020-11-27,10.432291666666666
DEC,2020,2020-11-28,9.921875
TOE,2020,2020-11-28,10.669791666666667
DEC,2020,2020-11-29,9.873958333333334
TOE,2020,2020-11-29,10.897916666666667
DEC,2020,2020-11-30,9.845833333333333
TOE,2020,2020-11-30,11.128125
DEC,2020,2020-12-01,9.842708333333334
TOE,2020,2020-12-01,11.314583333333333
DEC,2020,2020-12-02,9.830208333333333
TOE,2020,2020-12-02,11.435416666666667
DEC,2020,2020-12-03,9.836458333333333
TOE,2020,2020-12-03,11.548958333333333
DEC,2020,2020-12-04,9.847916666666666
TOE,2020,2020-12-04,11.641666666666666
DEC,2020,2020-12-05,9.864583333333334
TOE,2020,2020-12-05,11.759375
DEC,2020,2020-12-06,9.922916666666667
TOE,2020,2020-12-06,11.728125
DEC,2020,2020-12-07,10.208333333333334
TOE,2020,2020-12-07,11.430208333333333
DEC,2020,2020-12-08,10.283333333333333
TOE,2020,2020-12-08,11.219791666666666
DEC,2020,2020-12-09,10.221875
TOE,2020,2020-12-09,11.172916666666667
DEC,2020,2020-12-10,10.160416666666666
TOE,2020,2020-12-10,11.15
DEC,2020,2020-12-11,10.166666666666666
TOE,2020,2020-12-11,11.063541666666667
DEC,2020,2020-12-12,10.215625
TOE,2020,2020-12-12,10.85
DEC,2020,2020-12-13,10.1875
TOE,2020,2020-12-13,10.625
DEC,2020,2020-12-14,10.174999999999999
TOE,2020,2020-12-14,10.503125
DEC,2020,2020-12-15,10.146875
TOE,2020,2020-12-15,10.764130434782608
DEC,2020,2020-12-16,10.090625
TOE,2020,2020-12-16,11.025
DEC,2020,2020-12-17,10.052083333333334
TOE,2020,2020-12-17,11.182291666666666
DEC,2020,2020-12-18,10.107291666666667
TOE,2020,2020-12-18,11.151041666666666
DEC,2020,2020-12-19,10.025
TOE,2020,2020-12-19,11.139583333333333
DEC,2020,2020-12-20,9.925
TOE,2020,2020-12-20,11.05625
DEC,2020,2020-12-21,9.879166666666666
TOE,2020,2020-12-21,10.939583333333333
DEC,2020,2020-12-22,9.90625
TOE,2020,2020-12-22,10.76875
DEC,2020,2020-12-23,9.996875
TOE,2020,2020-12-23,10.69375
DEC,2020,2020-12-24,10.05
TOE,2020,2020-12-24,10.869791666666666
DEC,2020,2020-12-25,10.067708333333334
TOE,2020,2020-12-25,11.148958333333333
DEC,2020,2020-12-26,10.092708333333333
TOE,2020,2020-12-26,11.1625
DEC,2020,2020-12-27,10.1
TOE,2020,2020-12-27,11.195833333333333
DEC,2020,2020-12-28,10.159374999999999
TOE,2020,2020-12-28,11.241666666666667
DEC,2020,2020-12-29,10.175280898876405
TOE,2020,2020-12-29,11.228125
DEC,2020,2020-12-30,10.209375
TOE,2020,2020-12-30,11.436458333333333
DEC,2020,2020-12-31,10.203125
TOE,2020,2020-12-31,11.502083333333333
DEC,2021,2021-01-01,10.273958333333333
TOE,2021,2021-01-01,11.2625
DEC,2021,2021-01-02,10.28125
TOE,2021,2021-01-02,11.144791666666666
DEC,2021,2021-01-03,10.225
TOE,2021,2021-01-03,10.973958333333334
DEC,2021,2021-01-04,10.226041666666667
TOE,2021,2021-01-04,10.790625
DEC,2021,2021-01-05,10.280208333333334
TOE,2021,2021-01-05,10.382291666666667
DEC,2021,2021-01-06,10.266666666666667
TOE,2021,2021-01-06,10.222916666666666
DEC,2021,2021-01-07,10.269791666666666
TOE,2021,2021-01-07,10.282291666666667
DEC,2021,2021-01-08,10.284375
TOE,2021,2021-01-08,10.532291666666667
DEC,2021,2021-01-09,10.286458333333334
TOE,2021,2021-01-09,10.458333333333334
DEC,2021,2021-01-10,10.283333333333333
TOE,2021,2021-01-10,10.658333333333333
DEC,2021,2021-01-11,10.254166666666666
TOE,2021,2021-01-11,10.714583333333334
DEC,2021,2021-01-12,10.223958333333334
TOE,2021,2021-01-12,10.869791666666666
DEC,2021,2021-01-13,10.202083333333333
TOE,2021,2021-01-13,10.819791666666667
DEC,2021,2021-01-14,10.160416666666666
TOE,2021,2021-01-14,10.901041666666666
DEC,2021,2021-01-15,10.144791666666666
TOE,2021,2021-01-15,11.037894736842105
DEC,2021,2021-01-16,10.111458333333333
TOE,2021,2021-01-16,11.242708333333333
DEC,2021,2021-01-17,10.063541666666666
TOE,2021,2021-01-17,11.316842105263158
DEC,2021,2021-01-18,10.172916666666667
TOE,2021,2021-01-18,10.76875
DEC,2021,2021-01-19,10.4875
TOE,2021,2021-01-19,10.63763440860215
DEC,2021,2021-01-20,10.581249999999999
TOE,2021,2021-01-20,10.711458333333333
DEC,2021,2021-01-21,10.482291666666667
TOE,2021,2021-01-21,10.757291666666667
DEC,2021,2021-01-22,10.392708333333333
TOE,2021,2021-01-22,10.85
DEC,2021,2021-01-23,10.340625
TOE,2021,2021-01-23,10.66304347826087
DEC,2021,2021-01-24,10.279166666666667
TOE,2021,2021-01-24,10.79468085106383
DEC,2021,2021-01-25,10.311458333333334
TOE,2021,2021-01-25,10.73936170212766
DEC,2021,2021-01-26,10.422916666666667
TOE,2021,2021-01-26,10.84375
DEC,2021,2021-01-27,10.733333333333334
TOE,2021,2021-01-27,11.063541666666666
DEC,2021,2021-01-28,10.702083333333333
TOE,2021,2021-01-28,10.844791666666667
DEC,2021,2021-01-29,10.557291666666666
TOE,2021,2021-01-29,10.407291666666667
DEC,2021,2021-01-30,10.440625
TOE,2021,2021-01-30,10.123958333333333
DEC,2021,2021-01-31,10.345833333333333
TOE,2021,2021-01-31,9.903125
DEC,2021,2021-02-01,10.220833333333333
TOE,2021,2021-02-01,9.388541666666667
DEC,2021,2021-02-02,10.138541666666667
TOE,2021,2021-02-02,8.796875
DEC,2021,2021-02-03,10.114583333333332
TOE,2021,2021-02-03,8.523958333333333
DEC,2021,2021-02-04,10.136458333333334
TOE,2021,2021-02-04,8.547916666666667
DEC,2021,2021-02-05,10.023958333333333
TOE,2021,2021-02-05,8.744791666666666
DEC,2021,2021-02-06,9.895833333333334
TOE,2021,2021-02-06,8.8125
DEC,2021,2021-02-07,9.791666666666666
TOE,2021,2021-02-07,8.840625
DEC,2021,2021-02-08,9.705208333333333
TOE,2021,2021-02-08,8.936842105263159
DEC,2021,2021-02-09,9.702083333333333
TOE,2021,2021-02-09,9.052083333333334
DEC,2021,2021-02-10,9.776041666666666
TOE,2021,2021-02-10,9.034375
DEC,2021,2021-02-11,9.814583333333333
TOE,2021,2021-02-11,8.879166666666666
DEC,2021,2021-02-12,9.83125
TOE,2021,2021-02-12,8.986315789473684
DEC,2021,2021-02-13,9.844791666666667
TOE,2021,2021-02-13,9.176842105263159
DEC,2021,2021-02-14,9.801041666666666
TOE,2021,2021-02-14,8.923958333333333
